user_id,club_id,rating,interaction_type
106,316,4,joined
106,317,4,joined
106,319,4,joined
106,320,4,joined
106,323,4,joined
106,324,4,joined
106,325,4,joined
106,326,4,joined
106,327,4,joined
106,328,4,joined
106,329,4,joined
106,333,4,joined
106,334,4,joined
106,335,4,joined
106,336,4,joined
106,337,4,joined
106,338,4,joined
106,340,4,joined
106,341,4,joined
106,342,4,joined
106,344,4,joined
106,345,4,joined
106,350,4,joined
106,986,4,joined
106,987,4,joined
106,996,4,joined
106,1002,4,joined
106,1004,4,joined
106,1006,4,joined
106,1019,4,joined
106,1030,4,joined
106,1031,4,joined
106,1033,4,joined
106,1034,4,joined
106,1042,4,joined
106,1051,4,joined
106,1055,4,joined
106,1060,4,joined
106,1063,4,joined
106,1074,4,joined
106,1075,4,joined
106,1081,4,joined
106,1088,4,joined
106,1089,4,joined
106,1091,4,joined
106,1098,4,joined
106,1101,4,joined
106,1117,4,joined
106,1124,4,joined
106,1125,4,joined
106,1126,4,joined
106,1139,4,joined
106,1142,4,joined
106,1143,4,joined
106,1150,4,joined
106,1153,4,joined
106,1171,4,joined
106,1175,4,joined
106,1176,4,joined
106,1180,4,joined
106,1185,4,joined
106,1187,4,joined
106,1192,4,joined
106,1199,4,joined
107,121,5,founded
107,2,4,joined
107,4,4,joined
107,5,4,joined
107,6,4,joined
107,8,4,joined
107,9,4,joined
107,10,4,joined
107,11,4,joined
107,12,4,joined
107,14,4,joined
107,15,4,joined
107,28,4,joined
107,29,4,joined
107,31,4,joined
107,33,4,joined
107,36,4,joined
107,37,4,joined
107,40,4,joined
107,43,4,joined
107,45,4,joined
107,49,4,joined
107,50,4,joined
107,51,4,joined
107,52,4,joined
107,55,4,joined
107,57,4,joined
107,58,4,joined
107,60,4,joined
107,61,4,joined
107,64,4,joined
107,66,4,joined
107,71,4,joined
107,73,4,joined
107,77,4,joined
107,78,4,joined
107,80,4,joined
107,82,4,joined
107,83,4,joined
107,85,4,joined
107,87,4,joined
107,88,4,joined
107,89,4,joined
107,90,4,joined
107,93,4,joined
107,95,4,joined
107,97,4,joined
107,98,4,joined
107,100,4,joined
107,101,4,joined
107,102,4,joined
107,103,4,joined
107,104,4,joined
107,105,4,joined
107,106,4,joined
107,107,4,joined
107,108,4,joined
107,109,4,joined
107,110,4,joined
107,111,4,joined
107,112,4,joined
107,113,4,joined
107,114,4,joined
107,115,4,joined
107,116,4,joined
107,117,4,joined
107,118,4,joined
107,119,4,joined
107,120,4,joined
107,122,4,joined
107,124,4,joined
107,125,4,joined
107,127,4,joined
107,129,4,joined
107,130,4,joined
107,132,4,joined
107,133,4,joined
107,134,4,joined
107,135,4,joined
107,136,4,joined
107,137,4,joined
107,138,4,joined
107,139,4,joined
107,140,4,joined
107,141,4,joined
107,142,4,joined
107,144,4,joined
107,145,4,joined
107,148,4,joined
107,150,4,joined
107,151,4,joined
107,153,4,joined
107,154,4,joined
107,155,4,joined
107,156,4,joined
107,157,4,joined
107,158,4,joined
107,159,4,joined
107,160,4,joined
107,161,4,joined
107,162,4,joined
107,163,4,joined
107,164,4,joined
107,165,4,joined
107,166,4,joined
107,167,4,joined
107,168,4,joined
107,170,4,joined
107,171,4,joined
107,172,4,joined
107,173,4,joined
107,174,4,joined
107,175,4,joined
107,176,4,joined
107,177,4,joined
107,179,4,joined
107,180,4,joined
107,181,4,joined
107,183,4,joined
107,184,4,joined
107,185,4,joined
107,186,4,joined
107,187,4,joined
107,188,4,joined
107,189,4,joined
107,190,4,joined
107,191,4,joined
107,192,4,joined
107,193,4,joined
107,194,4,joined
107,195,4,joined
107,196,4,joined
107,198,4,joined
107,199,4,joined
107,200,4,joined
107,201,4,joined
107,203,4,joined
107,204,4,joined
107,205,4,joined
107,207,4,joined
107,208,4,joined
107,212,4,joined
107,213,4,joined
107,214,4,joined
107,215,4,joined
107,216,4,joined
107,218,4,joined
107,220,4,joined
107,221,4,joined
107,222,4,joined
107,223,4,joined
107,224,4,joined
107,225,4,joined
107,227,4,joined
107,228,4,joined
107,231,4,joined
107,232,4,joined
107,233,4,joined
107,234,4,joined
107,235,4,joined
107,238,4,joined
107,239,4,joined
107,240,4,joined
107,241,4,joined
107,242,4,joined
107,243,4,joined
107,244,4,joined
107,245,4,joined
107,246,4,joined
107,247,4,joined
107,248,4,joined
107,249,4,joined
107,250,4,joined
107,251,4,joined
107,252,4,joined
107,256,4,joined
107,257,4,joined
107,258,4,joined
107,259,4,joined
107,260,4,joined
107,261,4,joined
107,262,4,joined
107,265,4,joined
107,266,4,joined
107,267,4,joined
107,268,4,joined
107,269,4,joined
107,270,4,joined
107,271,4,joined
107,272,4,joined
107,273,4,joined
107,274,4,joined
107,275,4,joined
107,277,4,joined
107,278,4,joined
107,279,4,joined
107,280,4,joined
107,281,4,joined
107,283,4,joined
107,284,4,joined
107,286,4,joined
107,287,4,joined
107,290,4,joined
107,291,4,joined
107,292,4,joined
107,293,4,joined
107,294,4,joined
107,295,4,joined
107,296,4,joined
107,298,4,joined
107,299,4,joined
107,300,4,joined
107,301,4,joined
107,305,4,joined
107,306,4,joined
107,307,4,joined
107,308,4,joined
107,310,4,joined
107,312,4,joined
107,314,4,joined
107,316,4,joined
107,317,4,joined
107,318,4,joined
107,319,4,joined
107,320,4,joined
107,321,4,joined
107,323,4,joined
107,324,4,joined
107,325,4,joined
107,326,4,joined
107,328,4,joined
107,330,4,joined
107,331,4,joined
107,332,4,joined
107,333,4,joined
107,335,4,joined
107,336,4,joined
107,337,4,joined
107,339,4,joined
107,340,4,joined
107,341,4,joined
107,342,4,joined
107,345,4,joined
107,986,4,joined
107,1001,4,joined
107,1007,4,joined
107,1010,4,joined
107,1013,4,joined
107,1019,4,joined
107,1022,4,joined
107,1028,4,joined
107,1029,4,joined
107,1032,4,joined
107,1042,4,joined
107,1047,4,joined
107,1048,4,joined
107,1056,4,joined
107,1058,4,joined
107,1062,4,joined
107,1063,4,joined
107,1064,4,joined
107,1065,4,joined
107,1075,4,joined
107,1076,4,joined
107,1077,4,joined
107,1087,4,joined
107,1094,4,joined
107,1100,4,joined
107,1107,4,joined
107,1110,4,joined
107,1126,4,joined
107,1128,4,joined
107,1129,4,joined
107,1132,4,joined
107,1134,4,joined
107,1139,4,joined
107,1142,4,joined
107,1152,4,joined
107,1153,4,joined
107,1160,4,joined
107,1162,4,joined
107,1166,4,joined
107,1192,4,joined
108,122,5,founded
108,8,4,joined
108,10,4,joined
108,11,4,joined
108,12,4,joined
108,16,4,joined
108,27,4,joined
108,29,4,joined
108,31,4,joined
108,33,4,joined
108,34,4,joined
108,37,4,joined
108,38,4,joined
108,41,4,joined
108,42,4,joined
108,43,4,joined
108,45,4,joined
108,48,4,joined
108,52,4,joined
108,54,4,joined
108,55,4,joined
108,56,4,joined
108,57,4,joined
108,58,4,joined
108,60,4,joined
108,65,4,joined
108,66,4,joined
108,67,4,joined
108,68,4,joined
108,72,4,joined
108,73,4,joined
108,74,4,joined
108,75,4,joined
108,77,4,joined
108,78,4,joined
108,79,4,joined
108,80,4,joined
108,81,4,joined
108,82,4,joined
108,83,4,joined
108,86,4,joined
108,87,4,joined
108,88,4,joined
108,89,4,joined
108,90,4,joined
108,92,4,joined
108,93,4,joined
108,97,4,joined
108,98,4,joined
108,99,4,joined
108,100,4,joined
108,101,4,joined
108,102,4,joined
108,104,4,joined
108,105,4,joined
108,106,4,joined
108,107,4,joined
108,108,4,joined
108,109,4,joined
108,110,4,joined
108,111,4,joined
108,113,4,joined
108,114,4,joined
108,115,4,joined
108,116,4,joined
108,117,4,joined
108,118,4,joined
108,119,4,joined
108,120,4,joined
108,121,4,joined
108,123,4,joined
108,124,4,joined
108,125,4,joined
108,126,4,joined
108,127,4,joined
108,128,4,joined
108,129,4,joined
108,130,4,joined
108,131,4,joined
108,132,4,joined
108,133,4,joined
108,134,4,joined
108,135,4,joined
108,136,4,joined
108,138,4,joined
108,140,4,joined
108,141,4,joined
108,142,4,joined
108,143,4,joined
108,145,4,joined
108,146,4,joined
108,147,4,joined
108,148,4,joined
108,149,4,joined
108,150,4,joined
108,151,4,joined
108,154,4,joined
108,156,4,joined
108,157,4,joined
108,158,4,joined
108,159,4,joined
108,160,4,joined
108,161,4,joined
108,162,4,joined
108,163,4,joined
108,165,4,joined
108,166,4,joined
108,170,4,joined
108,172,4,joined
108,173,4,joined
108,174,4,joined
108,175,4,joined
108,176,4,joined
108,177,4,joined
108,178,4,joined
108,179,4,joined
108,181,4,joined
108,182,4,joined
108,183,4,joined
108,184,4,joined
108,185,4,joined
108,186,4,joined
108,187,4,joined
108,190,4,joined
108,191,4,joined
108,192,4,joined
108,193,4,joined
108,194,4,joined
108,196,4,joined
108,197,4,joined
108,198,4,joined
108,199,4,joined
108,200,4,joined
108,201,4,joined
108,203,4,joined
108,204,4,joined
108,205,4,joined
108,206,4,joined
108,207,4,joined
108,211,4,joined
108,212,4,joined
108,213,4,joined
108,214,4,joined
108,215,4,joined
108,216,4,joined
108,217,4,joined
108,218,4,joined
108,219,4,joined
108,220,4,joined
108,222,4,joined
108,223,4,joined
108,224,4,joined
108,225,4,joined
108,226,4,joined
108,228,4,joined
108,229,4,joined
108,231,4,joined
108,234,4,joined
108,235,4,joined
108,237,4,joined
108,238,4,joined
108,239,4,joined
108,244,4,joined
108,246,4,joined
108,247,4,joined
108,249,4,joined
108,252,4,joined
108,253,4,joined
108,254,4,joined
108,255,4,joined
108,256,4,joined
108,258,4,joined
108,259,4,joined
108,260,4,joined
108,261,4,joined
108,262,4,joined
108,263,4,joined
108,265,4,joined
108,266,4,joined
108,270,4,joined
108,271,4,joined
108,272,4,joined
108,273,4,joined
108,275,4,joined
108,276,4,joined
108,280,4,joined
108,281,4,joined
108,284,4,joined
108,287,4,joined
108,288,4,joined
108,289,4,joined
108,290,4,joined
108,292,4,joined
108,293,4,joined
108,296,4,joined
108,297,4,joined
108,299,4,joined
108,300,4,joined
108,301,4,joined
108,304,4,joined
108,305,4,joined
108,308,4,joined
108,309,4,joined
108,311,4,joined
108,312,4,joined
108,313,4,joined
108,314,4,joined
108,315,4,joined
108,316,4,joined
108,317,4,joined
108,319,4,joined
108,320,4,joined
108,323,4,joined
108,325,4,joined
108,326,4,joined
108,327,4,joined
108,329,4,joined
108,330,4,joined
108,331,4,joined
108,332,4,joined
108,335,4,joined
108,336,4,joined
108,338,4,joined
108,339,4,joined
108,340,4,joined
108,341,4,joined
108,344,4,joined
108,345,4,joined
108,350,4,joined
108,994,4,joined
108,1003,4,joined
108,1006,4,joined
108,1010,4,joined
108,1017,4,joined
108,1018,4,joined
108,1020,4,joined
108,1023,4,joined
108,1035,4,joined
108,1048,4,joined
108,1050,4,joined
108,1055,4,joined
108,1082,4,joined
108,1094,4,joined
108,1098,4,joined
108,1103,4,joined
108,1105,4,joined
108,1107,4,joined
108,1108,4,joined
108,1109,4,joined
108,1115,4,joined
108,1120,4,joined
108,1123,4,joined
108,1132,4,joined
108,1134,4,joined
108,1143,4,joined
108,1145,4,joined
108,1152,4,joined
108,1164,4,joined
108,1171,4,joined
108,1176,4,joined
108,1182,4,joined
108,1192,4,joined
108,1198,4,joined
109,123,5,founded
109,1,4,joined
109,5,4,joined
109,7,4,joined
109,9,4,joined
109,10,4,joined
109,11,4,joined
109,12,4,joined
109,13,4,joined
109,14,4,joined
109,15,4,joined
109,16,4,joined
109,29,4,joined
109,30,4,joined
109,31,4,joined
109,33,4,joined
109,34,4,joined
109,41,4,joined
109,43,4,joined
109,44,4,joined
109,45,4,joined
109,46,4,joined
109,51,4,joined
109,53,4,joined
109,54,4,joined
109,55,4,joined
109,59,4,joined
109,62,4,joined
109,64,4,joined
109,65,4,joined
109,66,4,joined
109,68,4,joined
109,69,4,joined
109,73,4,joined
109,74,4,joined
109,81,4,joined
109,82,4,joined
109,86,4,joined
109,87,4,joined
109,89,4,joined
109,91,4,joined
109,92,4,joined
109,93,4,joined
109,96,4,joined
109,98,4,joined
109,100,4,joined
109,101,4,joined
109,102,4,joined
109,103,4,joined
109,104,4,joined
109,105,4,joined
109,107,4,joined
109,108,4,joined
109,109,4,joined
109,112,4,joined
109,113,4,joined
109,114,4,joined
109,115,4,joined
109,116,4,joined
109,117,4,joined
109,118,4,joined
109,119,4,joined
109,120,4,joined
109,121,4,joined
109,122,4,joined
109,124,4,joined
109,125,4,joined
109,126,4,joined
109,127,4,joined
109,128,4,joined
109,129,4,joined
109,130,4,joined
109,131,4,joined
109,133,4,joined
109,135,4,joined
109,137,4,joined
109,138,4,joined
109,140,4,joined
109,142,4,joined
109,143,4,joined
109,145,4,joined
109,147,4,joined
109,148,4,joined
109,149,4,joined
109,151,4,joined
109,152,4,joined
109,153,4,joined
109,154,4,joined
109,155,4,joined
109,156,4,joined
109,157,4,joined
109,159,4,joined
109,160,4,joined
109,161,4,joined
109,162,4,joined
109,163,4,joined
109,164,4,joined
109,165,4,joined
109,166,4,joined
109,167,4,joined
109,168,4,joined
109,169,4,joined
109,170,4,joined
109,171,4,joined
109,172,4,joined
109,174,4,joined
109,175,4,joined
109,176,4,joined
109,178,4,joined
109,180,4,joined
109,181,4,joined
109,182,4,joined
109,184,4,joined
109,185,4,joined
109,186,4,joined
109,187,4,joined
109,189,4,joined
109,190,4,joined
109,191,4,joined
109,192,4,joined
109,193,4,joined
109,194,4,joined
109,198,4,joined
109,199,4,joined
109,201,4,joined
109,204,4,joined
109,205,4,joined
109,206,4,joined
109,207,4,joined
109,208,4,joined
109,211,4,joined
109,212,4,joined
109,213,4,joined
109,215,4,joined
109,216,4,joined
109,219,4,joined
109,220,4,joined
109,222,4,joined
109,224,4,joined
109,225,4,joined
109,226,4,joined
109,227,4,joined
109,231,4,joined
109,232,4,joined
109,233,4,joined
109,234,4,joined
109,235,4,joined
109,237,4,joined
109,238,4,joined
109,239,4,joined
109,240,4,joined
109,241,4,joined
109,242,4,joined
109,243,4,joined
109,244,4,joined
109,245,4,joined
109,247,4,joined
109,248,4,joined
109,249,4,joined
109,250,4,joined
109,252,4,joined
109,253,4,joined
109,256,4,joined
109,257,4,joined
109,258,4,joined
109,259,4,joined
109,260,4,joined
109,261,4,joined
109,262,4,joined
109,263,4,joined
109,266,4,joined
109,268,4,joined
109,269,4,joined
109,270,4,joined
109,271,4,joined
109,272,4,joined
109,273,4,joined
109,274,4,joined
109,275,4,joined
109,277,4,joined
109,278,4,joined
109,279,4,joined
109,280,4,joined
109,281,4,joined
109,283,4,joined
109,284,4,joined
109,285,4,joined
109,286,4,joined
109,287,4,joined
109,288,4,joined
109,290,4,joined
109,291,4,joined
109,292,4,joined
109,293,4,joined
109,294,4,joined
109,297,4,joined
109,301,4,joined
109,302,4,joined
109,303,4,joined
109,305,4,joined
109,306,4,joined
109,307,4,joined
109,308,4,joined
109,309,4,joined
109,310,4,joined
109,311,4,joined
109,313,4,joined
109,314,4,joined
109,315,4,joined
109,317,4,joined
109,318,4,joined
109,319,4,joined
109,320,4,joined
109,323,4,joined
109,324,4,joined
109,325,4,joined
109,331,4,joined
109,332,4,joined
109,336,4,joined
109,338,4,joined
109,339,4,joined
109,340,4,joined
109,341,4,joined
109,344,4,joined
109,350,4,joined
109,994,4,joined
109,999,4,joined
109,1002,4,joined
109,1007,4,joined
109,1018,4,joined
109,1021,4,joined
109,1024,4,joined
109,1029,4,joined
109,1030,4,joined
109,1031,4,joined
109,1042,4,joined
109,1050,4,joined
109,1053,4,joined
109,1055,4,joined
109,1064,4,joined
109,1065,4,joined
109,1087,4,joined
109,1088,4,joined
109,1089,4,joined
109,1092,4,joined
109,1097,4,joined
109,1098,4,joined
109,1114,4,joined
109,1120,4,joined
109,1140,4,joined
109,1147,4,joined
109,1156,4,joined
109,1157,4,joined
109,1161,4,joined
109,1172,4,joined
109,1178,4,joined
109,1181,4,joined
109,1186,4,joined
109,1187,4,joined
109,1190,4,joined
109,1191,4,joined
109,1192,4,joined
110,124,5,founded
110,63365,5,founded
110,2,4,joined
110,3,4,joined
110,7,4,joined
110,8,4,joined
110,9,4,joined
110,10,4,joined
110,16,4,joined
110,28,4,joined
110,33,4,joined
110,34,4,joined
110,36,4,joined
110,42,4,joined
110,43,4,joined
110,44,4,joined
110,45,4,joined
110,46,4,joined
110,47,4,joined
110,48,4,joined
110,49,4,joined
110,50,4,joined
110,51,4,joined
110,53,4,joined
110,54,4,joined
110,55,4,joined
110,56,4,joined
110,58,4,joined
110,59,4,joined
110,60,4,joined
110,61,4,joined
110,62,4,joined
110,63,4,joined
110,64,4,joined
110,65,4,joined
110,66,4,joined
110,67,4,joined
110,69,4,joined
110,74,4,joined
110,78,4,joined
110,80,4,joined
110,81,4,joined
110,82,4,joined
110,85,4,joined
110,88,4,joined
110,90,4,joined
110,92,4,joined
110,93,4,joined
110,94,4,joined
110,96,4,joined
110,98,4,joined
110,100,4,joined
110,101,4,joined
110,102,4,joined
110,103,4,joined
110,104,4,joined
110,106,4,joined
110,108,4,joined
110,109,4,joined
110,110,4,joined
110,111,4,joined
110,113,4,joined
110,114,4,joined
110,115,4,joined
110,117,4,joined
110,118,4,joined
110,119,4,joined
110,120,4,joined
110,121,4,joined
110,122,4,joined
110,123,4,joined
110,125,4,joined
110,126,4,joined
110,127,4,joined
110,128,4,joined
110,130,4,joined
110,131,4,joined
110,132,4,joined
110,133,4,joined
110,134,4,joined
110,135,4,joined
110,136,4,joined
110,137,4,joined
110,138,4,joined
110,139,4,joined
110,140,4,joined
110,141,4,joined
110,142,4,joined
110,143,4,joined
110,144,4,joined
110,145,4,joined
110,146,4,joined
110,147,4,joined
110,150,4,joined
110,151,4,joined
110,152,4,joined
110,153,4,joined
110,154,4,joined
110,155,4,joined
110,156,4,joined
110,157,4,joined
110,158,4,joined
110,159,4,joined
110,160,4,joined
110,161,4,joined
110,162,4,joined
110,163,4,joined
110,164,4,joined
110,165,4,joined
110,166,4,joined
110,167,4,joined
110,168,4,joined
110,173,4,joined
110,174,4,joined
110,175,4,joined
110,176,4,joined
110,177,4,joined
110,178,4,joined
110,179,4,joined
110,180,4,joined
110,181,4,joined
110,182,4,joined
110,183,4,joined
110,184,4,joined
110,186,4,joined
110,187,4,joined
110,188,4,joined
110,189,4,joined
110,191,4,joined
110,193,4,joined
110,194,4,joined
110,195,4,joined
110,196,4,joined
110,197,4,joined
110,199,4,joined
110,200,4,joined
110,201,4,joined
110,203,4,joined
110,205,4,joined
110,206,4,joined
110,207,4,joined
110,211,4,joined
110,212,4,joined
110,213,4,joined
110,214,4,joined
110,215,4,joined
110,216,4,joined
110,217,4,joined
110,219,4,joined
110,220,4,joined
110,221,4,joined
110,223,4,joined
110,224,4,joined
110,226,4,joined
110,228,4,joined
110,229,4,joined
110,231,4,joined
110,232,4,joined
110,233,4,joined
110,234,4,joined
110,235,4,joined
110,237,4,joined
110,239,4,joined
110,240,4,joined
110,242,4,joined
110,243,4,joined
110,245,4,joined
110,246,4,joined
110,247,4,joined
110,248,4,joined
110,249,4,joined
110,250,4,joined
110,251,4,joined
110,252,4,joined
110,253,4,joined
110,254,4,joined
110,255,4,joined
110,256,4,joined
110,257,4,joined
110,258,4,joined
110,260,4,joined
110,261,4,joined
110,262,4,joined
110,263,4,joined
110,266,4,joined
110,267,4,joined
110,268,4,joined
110,269,4,joined
110,270,4,joined
110,274,4,joined
110,276,4,joined
110,278,4,joined
110,280,4,joined
110,281,4,joined
110,283,4,joined
110,284,4,joined
110,286,4,joined
110,287,4,joined
110,288,4,joined
110,290,4,joined
110,293,4,joined
110,294,4,joined
110,295,4,joined
110,296,4,joined
110,299,4,joined
110,300,4,joined
110,302,4,joined
110,303,4,joined
110,304,4,joined
110,307,4,joined
110,308,4,joined
110,309,4,joined
110,310,4,joined
110,312,4,joined
110,313,4,joined
110,314,4,joined
110,315,4,joined
110,317,4,joined
110,319,4,joined
110,320,4,joined
110,321,4,joined
110,323,4,joined
110,324,4,joined
110,327,4,joined
110,328,4,joined
110,329,4,joined
110,333,4,joined
110,334,4,joined
110,335,4,joined
110,339,4,joined
110,341,4,joined
110,342,4,joined
110,344,4,joined
110,345,4,joined
110,985,4,joined
110,987,4,joined
110,998,4,joined
110,1006,4,joined
110,1019,4,joined
110,1021,4,joined
110,1022,4,joined
110,1023,4,joined
110,1025,4,joined
110,1028,4,joined
110,1030,4,joined
110,1031,4,joined
110,1032,4,joined
110,1039,4,joined
110,1042,4,joined
110,1048,4,joined
110,1053,4,joined
110,1058,4,joined
110,1062,4,joined
110,1082,4,joined
110,1097,4,joined
110,1101,4,joined
110,1106,4,joined
110,1111,4,joined
110,1117,4,joined
110,1122,4,joined
110,1125,4,joined
110,1126,4,joined
110,1134,4,joined
110,1136,4,joined
110,1145,4,joined
110,1153,4,joined
110,1161,4,joined
110,1181,4,joined
111,125,5,founded
111,94392,5,founded
111,2,4,joined
111,3,4,joined
111,6,4,joined
111,7,4,joined
111,8,4,joined
111,10,4,joined
111,12,4,joined
111,13,4,joined
111,15,4,joined
111,16,4,joined
111,28,4,joined
111,30,4,joined
111,32,4,joined
111,33,4,joined
111,36,4,joined
111,37,4,joined
111,38,4,joined
111,39,4,joined
111,40,4,joined
111,41,4,joined
111,45,4,joined
111,48,4,joined
111,52,4,joined
111,55,4,joined
111,56,4,joined
111,57,4,joined
111,58,4,joined
111,62,4,joined
111,63,4,joined
111,65,4,joined
111,68,4,joined
111,69,4,joined
111,75,4,joined
111,76,4,joined
111,77,4,joined
111,78,4,joined
111,79,4,joined
111,80,4,joined
111,81,4,joined
111,82,4,joined
111,83,4,joined
111,84,4,joined
111,86,4,joined
111,87,4,joined
111,91,4,joined
111,93,4,joined
111,95,4,joined
111,96,4,joined
111,97,4,joined
111,98,4,joined
111,99,4,joined
111,100,4,joined
111,102,4,joined
111,103,4,joined
111,105,4,joined
111,106,4,joined
111,107,4,joined
111,108,4,joined
111,109,4,joined
111,110,4,joined
111,111,4,joined
111,112,4,joined
111,114,4,joined
111,115,4,joined
111,116,4,joined
111,117,4,joined
111,118,4,joined
111,119,4,joined
111,120,4,joined
111,121,4,joined
111,122,4,joined
111,123,4,joined
111,124,4,joined
111,126,4,joined
111,127,4,joined
111,128,4,joined
111,129,4,joined
111,130,4,joined
111,131,4,joined
111,132,4,joined
111,133,4,joined
111,134,4,joined
111,135,4,joined
111,136,4,joined
111,138,4,joined
111,139,4,joined
111,140,4,joined
111,141,4,joined
111,142,4,joined
111,145,4,joined
111,146,4,joined
111,148,4,joined
111,149,4,joined
111,150,4,joined
111,151,4,joined
111,153,4,joined
111,154,4,joined
111,157,4,joined
111,158,4,joined
111,159,4,joined
111,161,4,joined
111,162,4,joined
111,163,4,joined
111,164,4,joined
111,165,4,joined
111,167,4,joined
111,169,4,joined
111,170,4,joined
111,171,4,joined
111,172,4,joined
111,173,4,joined
111,174,4,joined
111,175,4,joined
111,176,4,joined
111,177,4,joined
111,178,4,joined
111,179,4,joined
111,180,4,joined
111,182,4,joined
111,185,4,joined
111,186,4,joined
111,187,4,joined
111,188,4,joined
111,190,4,joined
111,191,4,joined
111,192,4,joined
111,193,4,joined
111,194,4,joined
111,195,4,joined
111,196,4,joined
111,197,4,joined
111,198,4,joined
111,199,4,joined
111,201,4,joined
111,203,4,joined
111,204,4,joined
111,205,4,joined
111,206,4,joined
111,207,4,joined
111,212,4,joined
111,213,4,joined
111,214,4,joined
111,215,4,joined
111,218,4,joined
111,220,4,joined
111,221,4,joined
111,222,4,joined
111,223,4,joined
111,224,4,joined
111,225,4,joined
111,226,4,joined
111,227,4,joined
111,228,4,joined
111,229,4,joined
111,231,4,joined
111,232,4,joined
111,234,4,joined
111,235,4,joined
111,237,4,joined
111,238,4,joined
111,240,4,joined
111,241,4,joined
111,242,4,joined
111,243,4,joined
111,244,4,joined
111,245,4,joined
111,246,4,joined
111,247,4,joined
111,249,4,joined
111,250,4,joined
111,251,4,joined
111,252,4,joined
111,255,4,joined
111,256,4,joined
111,258,4,joined
111,259,4,joined
111,260,4,joined
111,262,4,joined
111,263,4,joined
111,265,4,joined
111,266,4,joined
111,267,4,joined
111,268,4,joined
111,269,4,joined
111,270,4,joined
111,271,4,joined
111,272,4,joined
111,273,4,joined
111,274,4,joined
111,275,4,joined
111,279,4,joined
111,280,4,joined
111,283,4,joined
111,284,4,joined
111,285,4,joined
111,286,4,joined
111,287,4,joined
111,288,4,joined
111,289,4,joined
111,291,4,joined
111,292,4,joined
111,294,4,joined
111,296,4,joined
111,297,4,joined
111,298,4,joined
111,299,4,joined
111,300,4,joined
111,301,4,joined
111,303,4,joined
111,304,4,joined
111,305,4,joined
111,309,4,joined
111,310,4,joined
111,312,4,joined
111,313,4,joined
111,314,4,joined
111,315,4,joined
111,316,4,joined
111,317,4,joined
111,318,4,joined
111,319,4,joined
111,320,4,joined
111,321,4,joined
111,323,4,joined
111,325,4,joined
111,328,4,joined
111,331,4,joined
111,334,4,joined
111,336,4,joined
111,337,4,joined
111,338,4,joined
111,339,4,joined
111,341,4,joined
111,342,4,joined
111,345,4,joined
111,350,4,joined
111,986,4,joined
111,999,4,joined
111,1001,4,joined
111,1003,4,joined
111,1013,4,joined
111,1017,4,joined
111,1018,4,joined
111,1021,4,joined
111,1023,4,joined
111,1025,4,joined
111,1027,4,joined
111,1030,4,joined
111,1032,4,joined
111,1033,4,joined
111,1046,4,joined
111,1047,4,joined
111,1064,4,joined
111,1065,4,joined
111,1070,4,joined
111,1075,4,joined
111,1081,4,joined
111,1097,4,joined
111,1105,4,joined
111,1107,4,joined
111,1108,4,joined
111,1110,4,joined
111,1111,4,joined
111,1114,4,joined
111,1122,4,joined
111,1125,4,joined
111,1136,4,joined
111,1138,4,joined
111,1140,4,joined
111,1144,4,joined
111,1160,4,joined
111,1166,4,joined
111,1167,4,joined
111,1171,4,joined
111,1173,4,joined
111,1187,4,joined
111,1189,4,joined
111,1198,4,joined
112,126,5,founded
112,5,4,joined
112,13,4,joined
112,15,4,joined
112,27,4,joined
112,28,4,joined
112,31,4,joined
112,34,4,joined
112,35,4,joined
112,37,4,joined
112,39,4,joined
112,40,4,joined
112,41,4,joined
112,42,4,joined
112,43,4,joined
112,45,4,joined
112,47,4,joined
112,48,4,joined
112,51,4,joined
112,54,4,joined
112,57,4,joined
112,61,4,joined
112,63,4,joined
112,64,4,joined
112,66,4,joined
112,68,4,joined
112,69,4,joined
112,72,4,joined
112,76,4,joined
112,83,4,joined
112,84,4,joined
112,85,4,joined
112,86,4,joined
112,87,4,joined
112,88,4,joined
112,90,4,joined
112,91,4,joined
112,93,4,joined
112,94,4,joined
112,95,4,joined
112,96,4,joined
112,97,4,joined
112,99,4,joined
112,100,4,joined
112,102,4,joined
112,103,4,joined
112,104,4,joined
112,105,4,joined
112,106,4,joined
112,107,4,joined
112,108,4,joined
112,109,4,joined
112,110,4,joined
112,111,4,joined
112,112,4,joined
112,113,4,joined
112,114,4,joined
112,115,4,joined
112,116,4,joined
112,117,4,joined
112,118,4,joined
112,119,4,joined
112,120,4,joined
112,122,4,joined
112,123,4,joined
112,124,4,joined
112,125,4,joined
112,127,4,joined
112,128,4,joined
112,129,4,joined
112,130,4,joined
112,131,4,joined
112,132,4,joined
112,133,4,joined
112,134,4,joined
112,135,4,joined
112,136,4,joined
112,140,4,joined
112,142,4,joined
112,143,4,joined
112,144,4,joined
112,145,4,joined
112,147,4,joined
112,148,4,joined
112,149,4,joined
112,150,4,joined
112,151,4,joined
112,152,4,joined
112,153,4,joined
112,154,4,joined
112,155,4,joined
112,156,4,joined
112,157,4,joined
112,159,4,joined
112,160,4,joined
112,161,4,joined
112,163,4,joined
112,164,4,joined
112,166,4,joined
112,169,4,joined
112,170,4,joined
112,171,4,joined
112,172,4,joined
112,173,4,joined
112,175,4,joined
112,176,4,joined
112,177,4,joined
112,178,4,joined
112,179,4,joined
